Account,date,total_closed_pnl,mean_closed_pnl,trade_count,total_size_usd,performance_category,value,classification,sentiment_score,classification_score
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-20,0.0,0.0,27,8485.69,low,60.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-21,0.0,0.0,69,102048.20999999999,low,63.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-22,756.876565,36.041741190476195,21,151594.06,medium,53.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-23,0.0,0.0,5,1792.12,low,55.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-24,0.0,0.0,10,150995.43,low,51.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-25,4869.353105,99.3745531632653,49,103099.08,high,30.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-26,0.0,0.0,41,995.8199999999999,low,46.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-27,0.0,0.0,18,10496.869999999999,low,40.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-29,4307.587820000001,74.26875551724139,58,56564.14,high,30.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-30,0.0,0.0,11,521.4200000000001,low,47.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-01,3863.351096,75.7519822745098,51,265469.6,high,53.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-02,2421.253116,134.514062,18,33347.47,high,51.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-03,0.0,0.0,8,75720.58,low,50.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-04,0.0,0.0,11,175545.79,low,44.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-05,0.0,0.0,12,1991.15,low,29.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-06,108.87217799999999,4.53634075,24,2490.17,medium,26.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-07,61.428942,6.1428942,10,498.75,medium,29.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-08,0.0,0.0,1,497.64,low,28.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-09,648.984412,43.265627466666665,15,2736.45,medium,27.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-10,382.10788099999996,29.39291392307692,13,15983.1,medium,28.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-12,1412.314654,156.92385044444444,9,13576.32,high,25.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-13,234.778463,58.69461575,4,499.18,medium,25.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-17,0.0,0.0,7,9990.67,low,69.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-24,0.0,0.0,35,5957.84,low,69.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-25,916.7382600000001,76.394855,12,9173.93,medium,68.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-26,2425.262989,80.84209963333333,30,252476.63,high,68.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-29,112.946925,4.706121875,24,300241.35,medium,74.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-01,0.0,0.0,9,35064.43,low,52.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-02,554.12049,46.1767075,12,70586.13,medium,57.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-03,0.0,0.0,6,25012.14,low,37.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-04,0.0,0.0,27,135069.22,low,34.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-05,-64.84131944,-1.473666350909091,44,146567.12,low,26.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-06,51.56325,0.644540625,80,60707.38,medium,17.0,Extreme Fear,10,10
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-07,188.789255,8.989964523809524,21,1992.73,medium,29.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-08,0.0,0.0,5,15840.07,low,20.0,Extreme Fear,10,10
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-09,4709.8208193999735,78.49701365666623,60,326830.3,high,48.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-10,0.0,0.0,87,11338.61,low,40.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-11,0.0,0.0,16,3390.36,low,39.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-12,0.0,0.0,31,10026.31,low,25.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-13,212.08102,12.475354117647058,17,8297.1,medium,31.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-14,0.0,0.0,15,2043.16,low,30.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-15,0.0,0.0,12,1522.3700000000001,low,29.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-16,825.230544,25.00698618181818,33,153882.71,medium,27.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-19,339.69958299999996,42.462447874999995,8,100315.03,medium,28.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-24,0.0,0.0,5,19999.6,low,56.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-25,0.0,0.0,13,6953.95,low,54.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-26,0.0,0.0,1,347.75,low,55.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-27,0.0,0.0,43,5244.97,low,48.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-28,1333.359645,666.6798225,2,23665.510000000002,high,30.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-29,0.0,0.0,1,9995.85,low,29.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-30,256.464,256.464,1,9739.38,medium,34.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-31,0.0,0.0,9,100000.14,low,29.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-04,2247.2090627599937,68.09724432606042,33,96475.99,high,27.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-06,-1102.67752148,-29.01782951263158,38,4056.43,low,22.0,Extreme Fear,10,10
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-09,0.0,0.0,2,4014.4300000000003,low,26.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-10,0.0,0.0,1,766.74,low,33.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-14,0.0,0.0,10,1014.1500000000001,low,50.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-18,-878.684794,-6.059895131034483,145,13633.5,low,45.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-19,0.0,0.0,19,1521.8700000000001,low,49.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-24,0.0,0.0,9,1005.0600000000001,low,54.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-04,0.0,0.0,1,0.34,low,41.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-10-08,0.0,0.0,1,0.58,low,49.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-04,26434.84556055985,600.7919445581784,44,274999.35,high,78.0,Extreme Greed,90,90
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-05,4093.261254879974,1023.3153137199935,4,49999.92,high,84.0,Extreme Greed,90,90
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-06,7605.324766599967,304.21299066399865,25,74999.89,high,72.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-07,3069.9459411599805,613.9891882319961,5,79997.34999999999,high,75.0,Extreme Greed,90,90
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-08,0.0,0.0,145,517950.24,low,79.0,Extreme Greed,90,90
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-11,48045.99694371983,307.98715989563993,156,274999.12,high,74.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-12,105413.7591591996,335.71260878725985,314,449328.49,high,83.0,Extreme Greed,90,90
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-14,38325.33654659981,766.5067309319961,50,100273.33,high,83.0,Extreme Greed,90,90
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-15,19958.996358519897,767.6537060969191,26,49955.77,high,80.0,Extreme Greed,90,90
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-17,20968.095546359917,551.7919880621031,38,100346.89,high,87.0,Extreme Greed,90,90
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-18,2222.47801,123.47100055555555,18,47777.47,high,81.0,Extreme Greed,90,90
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-20,0.0,0.0,43,99833.96,low,74.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-21,0.0,0.0,62,99748.06999999999,low,73.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-23,9745.682393439987,154.69337132444423,63,229006.97,high,70.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-24,0.0,0.0,7,74999.87,low,73.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-26,9765.035988719994,160.08255719213105,61,114603.95999999999,high,79.0,Extreme Greed,90,90
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-30,0.0,0.0,25,82543.01,low,65.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-02,0.0,0.0,6,9999.68,low,70.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-03,0.0,0.0,18,10040.31,low,74.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-04,1276.2787667199937,67.17256666947335,19,32206.48,high,73.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-05,956.5545050000001,28.986500151515152,33,10963.06,medium,72.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-06,281.45074800000003,3.311185270588236,85,20211.98,medium,76.0,Extreme Greed,90,90
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-08,0.0,0.0,16,15118.5,low,70.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-15,5383.278555,489.38895954545455,11,5402.5,high,70.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-16,897.284184,39.01235582608695,23,32044.07,medium,75.0,Extreme Greed,90,90
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-18,7393.785411,73.20579614851485,101,192423.33,high,77.0,Extreme Greed,90,90
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-19,1445.8754817199933,481.95849390666444,3,18934.89,high,77.0,Extreme Greed,90,90
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-20,0.0,0.0,23,30145.64,low,76.0,Extreme Greed,90,90
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-21,2056.0715037199934,39.539836609999874,52,83097.17,high,76.0,Extreme Greed,90,90
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-22,0.0,0.0,111,199719.96,low,84.0,Extreme Greed,90,90
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-23,17706.83709615998,196.74263440177754,90,224447.49,high,75.0,Extreme Greed,90,90
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-25,0.0,0.0,15,15073.09,low,75.0,Extreme Greed,90,90
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-27,0.0,0.0,13,45035.7,low,71.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-29,0.0,0.0,40,12210.24,low,72.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-30,1036.3132927199936,3.084265752142838,336,542520.25,high,70.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-31,0.0,0.0,58,99951.94,low,76.0,Extreme Greed,90,90
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-01,3069.9459411599805,279.0859946509073,11,15404.29,high,68.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-02,17356.57922347994,197.23385481227206,88,575314.52,high,60.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-03,13759.934588199934,53.33307979922455,258,343928.37,high,44.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-04,16071.407826719993,24.313778860393334,661,1623702.15,high,72.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-05,13658.648682159981,62.654351753027434,218,514427.44,high,54.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-06,47231.073837599964,112.72332658138416,419,677553.7,high,49.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-07,1831.9529619999998,12.810859874125873,143,153505.59,high,44.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-09,9841.482318759949,146.8877958023873,67,177368.06,high,46.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-10,0.0,0.0,17,33322.12,low,43.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-11,0.0,0.0,121,276535.25,low,47.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-12,6578.4821624399865,27.071943055308587,243,412695.06,high,46.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-13,0.0,0.0,168,291528.56,low,50.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-14,0.0,0.0,165,266536.1,low,48.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-18,47310.19654147994,179.20528992984828,264,700853.59,high,47.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-19,3350.218775,39.414338529411765,85,196397.61,high,44.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-20,0.0,0.0,279,405151.94,low,49.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-21,2970.5244737199937,51.21593920206886,58,276572.26,high,55.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-22,5628.488702,44.31880867716535,127,200001.43,high,49.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-23,8934.09502,101.52380704545455,88,200497.32,high,50.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-24,10841.97075,52.124859375,208,231266.55,high,49.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-25,0.0,0.0,71,100678.56,low,25.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-26,0.0,0.0,26,1738.75,low,21.0,Extreme Fear,10,10
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-27,0.0,0.0,10,15083.57,low,10.0,Extreme Fear,10,10
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-04,0.0,0.0,77,136289.6,low,15.0,Extreme Fear,10,10
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-05,4647.056049,52.214112910112355,89,179915.21,high,20.0,Extreme Fear,10,10
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-06,698.036952,10.576317454545455,66,125778.95999999999,medium,25.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-07,0.0,0.0,49,141700.47,low,34.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-08,2923.553302,21.18516885507246,138,244599.56,high,28.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-09,2752.480766,9.298921506756757,296,526166.48,high,27.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-10,0.0,0.0,61,145960.21,low,20.0,Extreme Fear,10,10
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-11,2349.7162,8.607019047619048,273,544166.21,high,24.0,Extreme Fear,10,10
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-12,1215.156099,3.6381919131736526,334,451312.46,high,34.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-13,0.0,0.0,42,50020.82,low,45.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-14,22702.391710439988,70.28604244718262,323,422967.35,high,27.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-17,646.346496,5.719880495575222,113,81148.83,medium,32.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-20,824.5402799999999,27.484675999999997,30,49156.28,medium,49.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-24,0.0,0.0,57,74920.81,low,45.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-26,2597.947325,68.36703486842106,38,72322.5,high,47.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-03,0.0,0.0,9,49999.95,low,25.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-04,2242.086667,22.64734007070707,99,112749.28,high,28.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-07,3601.4274,45.0178425,80,137098.98,high,23.0,Extreme Fear,10,10
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-11,0.0,0.0,20,33318.82,low,25.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-12,0.0,0.0,17,66609.9,low,43.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-13,0.0,0.0,30,33332.85,low,45.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-15,0.0,0.0,50,73308.2,low,38.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-17,0.0,0.0,105,123285.01,low,30.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-18,0.0,0.0,50,58289.06,low,33.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-19,0.0,0.0,98,141602.3,low,32.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-20,0.0,0.0,73,83279.77,low,37.0,Fear,30,30
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-22,0.0,0.0,73,106665.84,low,47.0,Neutral,50,50
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-23,0.0,0.0,6,58332.3,low,72.0,Greed,70,70
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-05-01,36556.17402271983,500.76950716054563,73,252734.08,high,53.0,Neutral,50,50
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-02-28,-72.202951,-10.314707285714286,7,5148.04,low,16.0,Extreme Fear,10,10
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-02,21067.671644639922,135.92046222348338,155,3841996.39,high,26.0,Fear,30,30
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-03,535.4072209999999,17.27120067741935,31,523107.77,medium,33.0,Fear,30,30
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-04,4578.655427,36.92464054032258,124,2193702.34,high,15.0,Extreme Fear,10,10
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-05,2036.224492,20.362244920000002,100,1758733.42,high,20.0,Extreme Fear,10,10
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-06,5348.989502,14.263972005333335,375,4886690.06,high,25.0,Fear,30,30
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-07,5348.62711,8.116277860394538,659,12525513.26,high,34.0,Fear,30,30
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-09,10760.578324,17.080283053968255,630,8745720.92,high,27.0,Fear,30,30
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-10,8577.469050719994,23.959410756201102,358,7660851.18,high,20.0,Extreme Fear,10,10
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-11,-12735.36471672,-27.32910883416309,466,7053227.87,low,24.0,Extreme Fear,10,10
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-12,4544.583988,18.105912302788845,251,7092968.81,high,34.0,Fear,30,30
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-13,3348.1789657199934,81.66290160292667,41,1119705.4,high,45.0,Neutral,50,50
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-14,1188.74187,14.496852073170732,82,3322827.08,high,27.0,Fear,30,30
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-15,594.5722,9.147264615384614,65,1889410.94,medium,46.0,Neutral,50,50
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-16,5367.6576161999865,21.81974640731702,246,9152280.48,high,30.0,Fear,30,30
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-17,812.52566,15.93187568627451,51,1631552.9000000001,medium,32.0,Fear,30,30
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-18,1157.213435,36.16291984375,32,1585574.64,high,34.0,Fear,30,30
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-20,38.9845,19.49225,2,4435.8099999999995,medium,49.0,Neutral,50,50
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-21,829.63013,29.6296475,28,1555477.21,medium,31.0,Fear,30,30
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-23,907.21938,45.360969,20,1637164.23,medium,30.0,Fear,30,30
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-25,-407.71241596,-4.291709641684211,95,3353418.9,low,46.0,Neutral,50,50
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-26,-762.91252096,-8.383654076483516,91,997002.1799999999,low,47.0,Neutral,50,50
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-30,685.277142,14.276607125,48,1336904.74,medium,32.0,Fear,30,30
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-03,361.071464,15.044644333333332,24,680921.11,medium,25.0,Fear,30,30
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-04,0.0,0.0,6,101691.64,low,28.0,Fear,30,30
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-05,611.49348,122.29869599999999,5,102303.13,medium,30.0,Fear,30,30
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-06,254.093244,10.16372976,25,477594.31,medium,34.0,Fear,30,30
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-07,1291.1500099999998,11.42610628318584,113,2671258.06,high,23.0,Extreme Fear,10,10
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-08,936.6942779999999,5.009060310160428,187,5054069.34,medium,24.0,Extreme Fear,10,10
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-09,6800.812401,30.634290094594594,222,6213586.58,high,18.0,Extreme Fear,10,10
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-10,417.13457904,3.5959877503448276,116,3157534.8,medium,39.0,Fear,30,30
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-11,887.6065281200001,6.934426000937501,128,5165726.21,medium,25.0,Fear,30,30
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-12,50.56792,7.223988571428571,7,163124.33000000002,medium,43.0,Fear,30,30
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-13,1097.533742,54.876687100000005,20,211023.73,high,45.0,Neutral,50,50
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-15,554.38798,19.799570714285714,28,1004793.29,medium,38.0,Fear,30,30
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2024-12-28,-0.06076,-0.01519,4,346.03,low,72.0,Greed,70,70
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-02-19,31.42038,0.2596725619834711,121,597811.21,medium,44.0,Fear,30,30
